timestamp,vehicle_id,speed,throttle,brake,steering_angle,battery_soc,battery_voltage,battery_current,battery_temperature,motor_temperature,motor_rpm,motor_torque,cabin_temperature,ac_power,charging_status,latitude,longitude,driving_profile
2024-01-01 00:01:27.300,EV-0001,67.4,17.81,0.0,0.0,95.74,398.55,45.67,25.55,68.09,5572.0,75.93,22.91,3.96,3,31.239018,121.484184,economy
2024-01-01 00:01:27.400,EV-0001,67.36,18.45,0.0,-8.59,95.71,399.36,72.66,26.13,69.24,5644.0,106.49,21.8,3.57,3,31.239237,121.484033,economy
2024-01-01 00:01:27.500,EV-0001,67.37,16.33,0.0,0.0,95.49,398.44,59.47,24.68,65.79,5642.0,68.3,22.33,2.81,3,31.239213,121.484257,economy
2024-01-01 00:01:27.600,EV-0001,67.35,18.42,0.0,0.0,95.72,396.21,57.63,25.81,64.45,5713.0,61.18,22.42,4.1,3,31.239253,121.484289,economy
2024-01-01 00:01:27.700,EV-0001,67.34,14.79,0.0,0.0,96.64,396.07,51.69,25.71,62.01,5432.0,41.14,21.36,4.19,3,31.239181,121.484493,economy
2024-01-01 00:01:27.800,EV-0001,67.3,15.36,0.0,0.0,94.82,395.96,74.04,25.6,64.96,5668.0,80.48,22.48,4.17,0,31.239287,121.484407,economy
2024-01-01 00:01:27.900,EV-0001,67.32,21.6,0.0,0.0,96.11,396.04,56.68,25.47,67.23,5609.0,112.42,22.49,3.48,3,31.239141,121.48414,economy
2024-01-01 00:01:28.000,EV-0001,67.32,21.54,0.0,0.0,96.56,397.23,63.26,24.78,64.67,5776.0,107.74,21.72,3.1,3,31.239414,121.484192,economy
2024-01-01 00:01:28.100,EV-0001,67.27,16.39,0.0,0.0,95.4,396.49,18.05,24.58,64.33,5585.0,47.09,22.17,3.8,3,31.23935,121.484088,economy
2024-01-01 00:01:28.200,EV-0001,67.21,23.29,0.0,0.0,97.11,400.0,80.26,25.63,65.94,5500.0,97.85,21.53,4.27,3,31.239189,121.484127,economy
2024-01-01 00:01:28.300,EV-0001,67.21,20.41,0.0,0.0,95.69,400.58,64.66,25.6,67.27,5518.0,111.17,22.4,3.61,3,31.239304,121.48425,economy
2024-01-01 00:01:28.400,EV-0001,67.14,12.21,0.0,0.0,95.83,402.89,31.95,26.02,66.34,5648.0,19.52,22.39,3.85,3,31.239051,121.484368,economy
2024-01-01 00:01:28.500,EV-0001,67.13,22.25,0.0,0.0,95.33,398.55,31.26,25.19,68.92,5321.0,90.51,21.37,3.41,3,31.239179,121.484488,economy
2024-01-01 00:01:28.600,EV-0001,67.1,16.32,0.0,0.0,94.99,400.06,44.71,27.86,62.37,5596.0,80.64,20.98,4.32,0,31.239445,121.484379,economy
2024-01-01 00:01:28.700,EV-0001,67.06,20.86,0.0,0.0,95.77,400.77,61.79,24.72,62.83,5596.0,96.02,22.72,3.19,3,31.239318,121.484522,economy
2024-01-01 00:01:28.800,EV-0001,67.03,20.54,0.0,0.0,95.75,397.17,61.1,25.65,64.58,5723.0,99.46,22.5,3.47,3,31.239189,121.484447,economy
2024-01-01 00:01:28.900,EV-0001,67.02,16.88,0.0,0.0,94.81,401.0,62.54,25.78,67.1,5550.0,85.62,21.81,3.24,0,31.239219,121.484275,economy
2024-01-01 00:01:29.000,EV-0001,66.96,20.8,0.0,0.0,96.6,395.95,48.52,24.19,68.34,5670.0,73.27,22.32,2.79,3,31.239298,121.484475,economy
2024-01-01 00:01:29.100,EV-0001,66.95,11.41,0.0,0.0,95.62,396.9,99.88,26.21,65.12,5499.0,36.77,22.04,3.67,3,31.239326,121.484494,economy
2024-01-01 00:01:29.200,EV-0001,66.94,20.26,0.0,0.0,95.97,397.8,17.94,23.78,65.05,5560.0,60.97,22.1,3.16,3,31.239403,121.484626,economy
2024-01-01 00:01:29.300,EV-0001,66.91,16.32,0.0,0.0,95.17,397.18,38.31,25.86,63.4,5556.0,14.8,21.48,4.42,3,31.239536,121.484606,economy
2024-01-01 00:01:29.400,EV-0001,66.88,16.75,0.0,0.0,95.33,397.74,37.84,25.77,62.17,5569.0,69.87,21.94,3.47,3,31.239275,121.484414,economy
2024-01-01 00:01:29.500,EV-0001,66.85,14.88,0.0,0.0,95.43,396.44,59.62,24.13,62.66,5758.0,84.6,21.95,3.19,3,31.239148,121.484522,economy
2024-01-01 00:01:29.600,EV-0001,66.8,18.83,0.0,0.0,95.05,395.92,86.63,25.07,65.63,5382.0,99.0,20.72,3.99,3,31.239567,121.484527,economy
2024-01-01 00:01:29.700,EV-0001,66.75,19.13,0.0,-2.03,96.38,400.1,51.35,25.9,69.55,5491.0,73.16,22.38,4.17,3,31.239399,121.484632,economy
2024-01-01 00:01:29.800,EV-0001,66.71,20.27,0.0,0.0,96.16,397.47,58.27,25.81,64.65,5782.0,83.8,20.95,4.53,3,31.239365,121.484524,economy
2024-01-01 00:01:29.900,EV-0001,66.71,18.3,0.0,0.0,96.47,397.5,89.16,25.33,64.82,5334.0,96.72,21.7,3.96,3,31.239375,121.484514,economy
2024-01-01 00:01:30.000,EV-0001,66.63,16.76,0.0,0.0,96.21,401.19,65.58,24.95,65.04,5718.0,88.0,22.27,3.88,3,31.239307,121.484519,economy
2024-01-01 00:01:30.100,EV-0001,66.06,17.38,1.14,0.09,96.45,396.59,71.22,24.2,68.92,5417.0,84.8,22.85,2.69,3,31.239276,121.484448,economy
2024-01-01 00:01:30.200,EV-0001,66.04,20.12,0.0,0.0,96.04,396.63,80.58,25.42,65.64,5396.0,79.46,22.15,3.2,3,31.23934,121.484465,economy
2024-01-01 00:01:30.300,EV-0001,66.0,15.97,0.0,0.0,96.22,395.89,44.99,25.47,61.56,5460.0,5.64,22.57,3.5,3,31.239632,121.484573,economy
2024-01-01 00:01:30.400,EV-0001,65.97,24.44,0.0,0.0,95.26,396.95,40.15,26.8,64.27,5493.0,101.42,21.82,4.37,3,31.23941,121.484458,economy
2024-01-01 00:01:30.500,EV-0001,65.97,14.89,0.0,0.0,95.16,396.75,77.1,22.53,64.75,5445.0,42.23,23.85,2.87,3,31.23952,121.484527,economy
2024-01-01 00:01:30.600,EV-0001,65.92,16.11,0.0,0.0,95.72,401.5,41.94,24.0,64.64,5576.0,95.51,21.89,3.62,3,31.239496,121.484617,economy
2024-01-01 00:01:30.700,EV-0001,65.9,15.05,0.0,0.0,95.03,396.4,64.25,25.76,64.83,5459.0,77.81,22.08,3.14,3,31.239493,121.484541,economy
2024-01-01 00:01:30.800,EV-0001,65.9,19.28,0.0,0.0,95.21,393.97,54.21,24.19,63.06,5374.0,89.03,22.11,2.74,3,31.239542,121.484646,economy
2024-01-01 00:01:30.900,EV-0001,65.87,17.33,0.0,0.0,95.42,396.88,89.75,25.37,68.92,5356.0,53.13,22.01,3.06,3,31.239682,121.484532,economy
2024-01-01 00:01:31.000,EV-0001,62.33,20.77,7.09,4.51,95.36,395.85,80.5,23.76,68.93,5097.0,78.81,21.83,3.68,3,31.239612,121.48467,economy
2024-01-01 00:01:31.100,EV-0001,62.38,12.85,0.0,0.0,96.13,397.3,67.13,26.21,62.79,5278.0,61.79,22.38,3.42,3,31.239479,121.484627,economy
2024-01-01 00:01:31.200,EV-0001,62.37,15.12,0.0,0.0,95.11,395.68,60.55,24.78,64.2,5244.0,65.51,22.11,3.59,3,31.239628,121.484572,economy
2024-01-01 00:01:31.300,EV-0001,62.36,15.77,0.0,0.0,95.84,396.03,52.89,25.06,64.41,5266.0,33.25,21.81,3.71,3,31.239487,121.484712,economy
2024-01-01 00:01:31.400,EV-0001,62.36,20.01,0.0,0.0,95.68,396.6,38.33,24.35,61.2,5075.0,93.99,21.85,2.91,3,31.23953,121.484605,economy
2024-01-01 00:01:31.500,EV-0001,62.39,20.76,0.0,-0.78,95.61,393.48,47.13,25.92,66.45,5266.0,65.46,22.38,3.69,3,31.239558,121.484794,economy
2024-01-01 00:01:31.600,EV-0001,62.33,16.44,0.0,0.0,95.08,397.07,55.95,24.96,63.05,5183.0,85.12,21.65,3.03,3,31.239604,121.484424,economy
2024-01-01 00:01:31.700,EV-0001,62.33,17.75,0.0,0.0,96.18,398.38,35.45,26.89,67.91,5208.0,57.64,22.58,3.48,3,31.239585,121.484748,economy
2024-01-01 00:01:31.800,EV-0001,62.31,18.15,0.0,0.0,96.03,397.71,78.53,25.38,66.96,5152.0,69.33,23.35,2.92,3,31.239412,121.484788,economy
2024-01-01 00:01:31.900,EV-0001,62.32,16.34,0.0,0.0,94.86,398.58,29.81,25.61,67.8,5261.0,41.29,22.17,2.45,0,31.239638,121.484834,economy
2024-01-01 00:01:32.000,EV-0001,62.32,26.06,0.0,0.0,95.79,398.77,74.59,25.95,70.53,5189.0,110.75,23.16,3.2,3,31.239449,121.484581,economy
2024-01-01 00:01:32.100,EV-0001,62.29,12.74,0.0,0.0,96.37,398.57,49.98,26.22,65.79,5162.0,35.24,22.47,2.98,3,31.239591,121.484894,economy
2024-01-01 00:01:32.200,EV-0001,62.3,13.86,0.0,0.0,94.49,397.52,29.45,25.84,61.19,5362.0,59.11,22.38,3.88,0,31.23949,121.484647,economy
2024-01-01 00:01:32.300,EV-0001,62.29,19.78,0.0,0.0,95.07,399.86,70.99,27.21,67.63,5225.0,106.06,23.0,3.74,3,31.23974,121.484662,economy
2024-01-01 00:01:32.400,EV-0001,62.34,19.95,0.0,0.0,95.64,398.92,62.69,25.96,67.8,5093.0,63.89,22.59,4.0,3,31.239746,121.484742,economy
2024-01-01 00:01:32.500,EV-0001,62.33,20.78,0.0,0.0,94.95,398.85,60.58,26.08,70.52,5240.0,84.49,23.31,2.51,0,31.239742,121.484987,economy
2024-01-01 00:01:32.600,EV-0001,62.31,19.74,0.0,0.0,96.44,396.82,79.86,26.25,67.34,5237.0,88.57,22.24,3.66,3,31.2397,121.484794,economy
2024-01-01 00:01:32.700,EV-0001,62.33,15.55,0.0,0.0,95.38,400.71,47.27,26.65,66.93,5328.0,68.94,22.34,3.65,3,31.239655,121.484786,economy
2024-01-01 00:01:32.800,EV-0001,62.26,11.49,0.0,0.0,94.96,395.78,85.48,24.47,59.03,5209.0,59.15,22.38,4.19,0,31.239684,121.48485,economy
2024-01-01 00:01:32.900,EV-0001,62.23,17.65,0.0,0.0,95.21,396.94,48.1,25.5,65.9,5062.0,37.68,22.58,4.06,3,31.239603,121.48493,economy
2024-01-01 00:01:33.000,EV-0001,62.23,13.18,0.0,0.0,96.07,401.56,57.13,23.45,64.03,5039.0,6.74,22.96,3.88,3,31.239736,121.484893,economy
2024-01-01 00:01:33.100,EV-0001,62.21,21.32,0.0,0.0,94.95,397.18,68.07,26.6,68.85,5038.0,110.15,22.63,2.54,0,31.239802,121.484804,economy
2024-01-01 00:01:33.200,EV-0001,62.14,20.03,0.0,0.0,95.97,399.1,77.06,25.72,67.29,5175.0,52.74,23.25,3.87,3,31.23961,121.484805,economy
2024-01-01 00:01:33.300,EV-0001,62.09,20.38,0.0,0.0,95.23,396.39,30.55,24.82,68.24,5224.0,76.96,22.2,2.82,3,31.2398,121.485058,economy
2024-01-01 00:01:33.400,EV-0001,62.13,20.3,0.0,0.0,95.98,398.53,97.94,26.13,70.26,4996.0,89.08,22.44,2.64,3,31.239832,121.484918,economy
2024-01-01 00:01:33.500,EV-0001,62.09,21.08,0.0,-15.69,95.55,396.6,61.69,25.94,70.61,5148.0,90.01,22.76,3.72,3,31.239682,121.484991,economy
2024-01-01 00:01:33.600,EV-0001,62.08,14.16,0.0,0.0,95.55,396.65,45.46,25.21,64.31,5258.0,23.05,22.83,2.34,3,31.239857,121.484805,economy
2024-01-01 00:01:33.700,EV-0001,62.07,15.29,0.0,0.0,95.18,401.6,90.33,24.72,63.87,5094.0,27.9,22.75,4.05,3,31.239915,121.484968,economy
2024-01-01 00:01:33.800,EV-0001,62.05,24.4,0.0,0.0,95.24,395.35,74.62,26.52,67.8,5082.0,106.33,22.83,3.59,3,31.239775,121.484869,economy
2024-01-01 00:01:33.900,EV-0001,62.03,21.4,0.0,0.0,95.3,397.95,64.09,24.65,66.38,5294.0,82.69,23.01,4.01,3,31.239835,121.484904,economy
2024-01-01 00:01:34.000,EV-0001,61.97,19.48,0.0,0.0,96.29,396.25,58.63,27.13,66.39,5075.0,50.12,23.52,2.37,3,31.239714,121.485029,economy
2024-01-01 00:01:34.100,EV-0001,61.97,14.83,0.0,0.0,94.94,395.31,76.68,26.2,60.79,4936.0,59.63,22.37,4.21,0,31.239739,121.485057,economy
2024-01-01 00:01:34.200,EV-0001,61.97,11.38,0.0,0.0,95.66,399.18,64.65,26.05,63.91,5073.0,27.2,23.19,3.9,3,31.239837,121.484945,economy
2024-01-01 00:01:34.300,EV-0001,61.94,14.49,0.0,0.0,94.97,396.92,37.91,24.26,66.46,5205.0,78.04,23.73,3.77,0,31.239862,121.485135,economy
2024-01-01 00:01:34.400,EV-0001,61.95,22.0,0.0,0.0,95.38,398.8,54.19,27.06,65.67,5088.0,98.31,23.0,3.31,3,31.239691,121.484902,economy
2024-01-01 00:01:34.500,EV-0001,61.92,22.08,0.0,0.0,95.94,394.88,58.6,25.52,67.89,5213.0,105.06,23.34,2.17,3,31.240015,121.485126,economy
2024-01-01 00:01:34.600,EV-0001,61.88,13.98,0.0,0.0,94.87,396.78,94.2,26.37,63.74,5059.0,100.04,23.83,2.16,0,31.239788,121.485096,economy
2024-01-01 00:01:34.700,EV-0001,61.82,12.27,0.0,0.0,95.44,395.35,64.25,24.82,61.67,5112.0,90.5,23.15,3.67,3,31.239772,121.485096,economy
2024-01-01 00:01:34.800,EV-0001,61.82,16.57,0.0,0.0,94.67,396.01,58.86,26.71,68.91,5239.0,63.4,24.13,2.28,0,31.240013,121.485265,economy
2024-01-01 00:01:34.900,EV-0001,61.8,19.52,0.0,0.0,95.04,395.65,86.59,25.37,67.29,5153.0,54.41,24.3,3.49,3,31.239786,121.485236,economy
2024-01-01 00:01:35.000,EV-0001,61.74,22.61,0.0,0.0,96.24,402.58,46.87,23.12,70.93,5238.0,88.68,22.82,2.94,3,31.23983,121.484981,economy
2024-01-01 00:01:35.100,EV-0001,61.7,16.4,0.0,0.0,95.63,397.23,44.58,24.06,65.11,5111.0,67.88,22.52,2.91,3,31.23992,121.485297,economy
2024-01-01 00:01:35.200,EV-0001,61.69,15.23,0.0,0.0,96.53,398.2,46.04,27.32,65.17,5253.0,56.97,23.89,2.81,3,31.239941,121.485032,economy
2024-01-01 00:01:35.300,EV-0001,61.67,18.57,0.0,0.0,95.17,395.83,41.67,25.99,64.1,5212.0,98.96,23.34,2.66,3,31.239972,121.485069,economy
2024-01-01 00:01:35.400,EV-0001,61.64,15.5,0.0,0.0,95.1,395.95,42.59,25.83,66.46,5189.0,75.08,22.94,3.46,3,31.239865,121.485208,economy
2024-01-01 00:01:35.500,EV-0001,61.58,16.18,0.0,0.0,95.44,398.03,24.26,24.22,62.81,5038.0,66.92,23.96,3.08,3,31.239914,121.485196,economy
2024-01-01 00:01:35.600,EV-0001,61.54,20.29,0.0,0.0,94.54,400.57,75.17,28.03,68.27,5107.0,95.95,22.76,3.42,0,31.239898,121.48489,economy
2024-01-01 00:01:35.700,EV-0001,61.49,17.14,0.0,0.0,95.17,398.64,64.5,26.53,68.59,5336.0,85.41,23.42,3.64,3,31.240006,121.485226,economy
2024-01-01 00:01:35.800,EV-0001,61.38,17.28,0.0,0.0,95.31,394.36,27.75,26.73,68.22,5183.0,82.32,23.68,3.41,3,31.240027,121.485206,economy
2024-01-01 00:01:35.900,EV-0001,61.36,10.74,0.0,0.0,95.86,397.64,48.28,25.42,62.42,5127.0,49.78,23.76,3.31,3,31.239913,121.48523,economy
2024-01-01 00:01:36.000,EV-0001,61.29,19.3,0.0,0.0,96.18,398.97,41.78,26.66,64.54,5210.0,71.4,23.14,3.55,3,31.2401,121.48518,economy
2024-01-01 00:01:36.100,EV-0001,61.28,14.9,0.0,0.0,95.8,396.85,100.95,25.26,64.92,5137.0,95.73,23.5,2.96,3,31.240077,121.48525,economy
2024-01-01 00:01:36.200,EV-0001,61.27,18.0,0.0,0.0,95.17,399.07,72.14,24.23,62.85,4999.0,63.24,23.86,2.11,3,31.239949,121.485312,economy
2024-01-01 00:01:36.300,EV-0001,61.2,15.29,0.0,0.0,94.33,395.64,88.52,26.82,65.99,5227.0,40.72,24.22,3.3,0,31.240075,121.485412,economy
2024-01-01 00:01:36.400,EV-0001,61.19,15.48,0.0,0.0,95.51,398.71,63.48,25.77,69.43,5005.0,69.84,22.99,3.66,3,31.24006,121.485172,economy
2024-01-01 00:01:36.500,EV-0001,61.16,18.99,0.0,0.0,95.89,398.04,40.15,24.92,66.87,5141.0,99.38,23.33,2.17,3,31.239992,121.485243,economy
2024-01-01 00:01:36.600,EV-0001,61.1,17.32,0.0,0.0,95.71,397.6,85.62,26.29,62.72,5173.0,75.2,23.9,3.59,3,31.24015,121.485301,economy
2024-01-01 00:01:36.700,EV-0001,61.05,16.57,0.0,0.0,95.33,399.66,72.22,25.92,61.63,5093.0,66.61,23.33,3.57,3,31.240001,121.485124,economy
2024-01-01 00:01:36.800,EV-0001,61.02,13.14,0.0,0.0,94.86,398.61,40.23,25.46,68.12,5216.0,32.31,23.21,2.7,0,31.240131,121.485395,economy
2024-01-01 00:01:36.900,EV-0001,61.0,15.52,0.0,-3.58,94.29,403.43,46.54,26.75,65.97,5220.0,42.94,22.76,3.15,0,31.240055,121.485324,economy
2024-01-01 00:01:37.000,EV-0001,53.2,21.85,15.6,0.0,95.11,397.1,47.46,25.4,67.11,4628.0,109.48,24.0,2.71,3,31.2401,121.48536,economy
2024-01-01 00:01:37.100,EV-0001,53.29,15.75,0.0,0.0,94.58,396.32,66.95,26.3,65.71,4425.0,100.36,24.28,3.16,0,31.240035,121.485542,economy
2024-01-01 00:01:37.200,EV-0001,53.38,19.89,0.0,0.0,95.15,398.8,76.44,25.8,66.87,4512.0,88.32,24.61,2.39,3,31.240091,121.485403,economy
2024-01-01 00:01:37.300,EV-0001,55.31,19.32,0.0,0.0,95.48,398.11,44.27,23.8,69.26,4610.0,100.15,24.43,2.96,3,31.240098,121.485275,economy
2024-01-01 00:01:37.400,EV-0001,54.08,18.64,2.46,0.0,95.33,400.14,94.74,25.25,65.3,4397.0,70.07,24.63,1.73,3,31.240149,121.485313,economy
2024-01-01 00:01:37.500,EV-0001,54.13,16.61,0.0,0.0,95.82,397.25,89.12,24.61,64.97,4551.0,74.83,23.67,2.05,3,31.240295,121.485301,economy
2024-01-01 00:01:37.600,EV-0001,54.2,18.58,0.0,0.0,95.65,400.45,30.87,24.48,67.15,4547.0,89.67,23.49,2.75,3,31.240041,121.485468,economy
2024-01-01 00:01:37.700,EV-0001,56.17,19.66,0.0,0.0,94.93,395.2,42.27,23.87,66.51,4516.0,61.49,24.13,3.75,0,31.240239,121.485374,economy
2024-01-01 00:01:37.800,EV-0001,56.21,18.66,0.0,0.0,95.54,397.53,42.19,25.08,65.69,4557.0,35.16,22.94,3.41,3,31.240067,121.485595,economy
2024-01-01 00:01:37.900,EV-0001,56.24,15.58,0.0,0.0,95.32,398.99,39.95,25.08,62.95,4719.0,70.27,24.64,2.82,3,31.240066,121.485479,economy
2024-01-01 00:01:38.000,EV-0001,56.25,18.98,0.0,0.0,94.61,393.71,47.84,25.55,62.7,4923.0,91.12,23.5,2.88,0,31.24007,121.485379,economy
2024-01-01 00:01:38.100,EV-0001,56.26,17.33,0.0,2.2,95.35,400.04,89.06,25.43,63.91,4587.0,53.41,25.04,2.74,3,31.240302,121.48532,economy
2024-01-01 00:01:38.200,EV-0001,56.3,23.59,0.0,0.0,95.47,397.08,40.82,26.27,67.26,4632.0,100.94,23.81,2.25,3,31.240185,121.485435,economy
2024-01-01 00:01:38.300,EV-0001,56.31,24.3,0.0,0.0,95.46,398.99,24.81,25.28,68.94,4760.0,113.75,24.53,2.55,3,31.240183,121.485381,economy
2024-01-01 00:01:38.400,EV-0001,56.31,18.1,0.0,0.0,94.89,398.99,90.52,26.07,69.28,4562.0,78.62,24.89,3.5,0,31.240068,121.485539,economy
2024-01-01 00:01:38.500,EV-0001,56.32,15.06,0.0,0.0,95.91,397.14,86.78,25.66,65.82,4768.0,86.23,23.61,2.18,3,31.240216,121.485609,economy
2024-01-01 00:01:38.600,EV-0001,56.3,19.17,0.0,0.0,94.73,396.34,47.06,25.51,66.29,4612.0,103.6,23.96,2.94,0,31.240246,121.485709,economy
2024-01-01 00:01:38.700,EV-0001,56.29,18.24,0.0,0.0,96.25,399.39,102.14,25.84,64.71,4522.0,55.57,24.45,2.38,3,31.240242,121.485518,economy
2024-01-01 00:01:38.800,EV-0001,56.34,20.09,0.0,0.0,94.61,392.94,79.47,25.62,67.98,4537.0,45.4,24.77,2.84,0,31.240376,121.485632,economy
2024-01-01 00:01:38.900,EV-0001,56.32,19.99,0.0,0.0,95.38,398.6,87.01,24.26,68.73,4515.0,96.81,24.9,2.97,3,31.240326,121.485735,economy
2024-01-01 00:01:39.000,EV-0001,56.31,16.54,0.0,0.0,95.22,400.18,31.95,23.94,66.22,4692.0,69.41,24.84,1.6,3,31.240303,121.48555,economy
2024-01-01 00:01:39.100,EV-0001,56.32,16.79,0.0,0.0,95.55,398.16,71.4,25.93,68.96,4797.0,104.74,24.63,2.9,3,31.240369,121.485654,economy
2024-01-01 00:01:39.200,EV-0001,56.35,14.69,0.0,0.0,95.03,396.06,84.1,26.2,66.63,4665.0,72.43,25.05,2.88,3,31.240205,121.485451,economy
2024-01-01 00:01:39.300,EV-0001,56.34,21.14,0.0,0.0,95.72,396.01,87.59,25.62,69.5,4529.0,97.14,25.51,1.37,3,31.24034,121.485708,economy
2024-01-01 00:01:39.400,EV-0001,56.36,9.19,0.0,0.0,95.2,398.08,51.09,25.93,66.38,4629.0,61.1,24.37,2.69,3,31.24051,121.485684,economy
2024-01-01 00:01:39.500,EV-0001,56.34,20.66,0.0,0.0,94.03,397.22,64.25,24.93,64.84,4753.0,38.56,24.51,3.45,0,31.240406,121.485542,economy
2024-01-01 00:01:39.600,EV-0001,56.35,20.38,0.0,0.0,93.55,395.88,9.94,24.75,67.57,4743.0,85.11,24.55,2.52,0,31.240511,121.485627,economy
2024-01-01 00:01:39.700,EV-0001,56.35,17.84,0.0,0.0,96.42,399.12,32.74,24.62,64.3,4770.0,68.95,24.94,2.05,3,31.240522,121.485521,economy
2024-01-01 00:01:39.800,EV-0001,56.29,14.54,0.0,0.0,94.91,397.02,57.65,26.45,66.99,4796.0,64.76,24.75,2.37,0,31.240223,121.485511,economy
2024-01-01 00:01:39.900,EV-0001,56.28,15.33,0.0,7.2,94.88,395.79,65.23,25.56,62.8,4557.0,44.05,25.18,3.28,0,31.240362,121.485869,economy
2024-01-01 01:00:00.000,EV-0002,6.43,64.27,0.0,0.0,99.51,400.1,89.5,25.44,67.4,710.0,291.19,25.44,1.39,3,31.230446,121.473767,balanced
2024-01-01 01:00:00.100,EV-0002,12.45,60.21,0.0,0.0,99.43,401.01,62.1,25.15,65.39,1115.0,228.15,25.46,1.46,3,31.230375,121.473419,balanced
2024-01-01 01:00:00.200,EV-0002,18.17,57.19,0.0,0.0,100.0,397.33,101.61,25.55,62.73,1659.0,243.55,26.05,1.32,3,31.230416,121.473644,balanced
2024-01-01 01:00:00.300,EV-0002,23.84,56.72,0.0,0.0,99.8,399.34,81.72,25.19,62.72,1909.0,235.3,25.04,3.04,3,31.230549,121.473763,balanced
2024-01-01 01:00:00.400,EV-0002,30.15,63.1,0.0,0.0,99.5,399.95,51.74,25.79,67.08,2564.0,255.53,25.56,1.64,3,31.230522,121.473719,balanced
2024-01-01 01:00:00.500,EV-0002,36.63,64.84,0.0,0.0,100.0,400.14,65.15,24.75,69.31,3136.0,276.36,25.17,2.94,3,31.230433,121.473798,balanced
2024-01-01 01:00:00.600,EV-0002,43.53,69.01,0.0,0.0,100.0,401.74,35.1,24.13,69.97,3570.0,300.01,24.73,1.78,3,31.23064,121.473774,balanced
2024-01-01 01:00:00.700,EV-0002,49.86,63.29,0.0,0.0,99.81,398.43,75.68,23.47,65.68,4443.0,258.48,24.71,2.18,3,31.230496,121.473979,balanced
2024-01-01 01:00:00.800,EV-0002,56.06,61.92,0.0,0.0,100.0,399.83,99.29,26.39,69.48,4507.0,239.39,25.28,3.12,3,31.230474,121.473835,balanced
2024-01-01 01:00:00.900,EV-0002,62.39,63.38,0.0,0.0,99.24,398.88,87.5,24.6,65.91,5268.0,267.43,25.34,2.31,3,31.230398,121.473925,balanced
2024-01-01 01:00:01.000,EV-0002,66.53,41.33,0.0,0.0,99.65,400.97,59.69,25.64,60.63,5396.0,158.29,25.94,3.17,3,31.230346,121.473628,balanced
2024-01-01 01:00:01.100,EV-0002,66.57,30.3,0.0,0.0,99.51,399.57,19.77,24.17,52.96,5526.0,86.05,23.99,2.34,3,31.230481,121.47376,balanced
2024-01-01 01:00:01.200,EV-0002,70.43,38.62,0.0,0.0,100.0,399.47,23.23,24.99,56.26,5621.0,192.98,25.03,2.32,3,31.230667,121.473908,balanced
2024-01-01 01:00:01.300,EV-0002,70.36,31.0,0.0,0.0,100.0,400.71,40.54,25.11,53.21,5803.0,123.07,25.54,2.63,3,31.230382,121.47397,balanced
2024-01-01 01:00:01.400,EV-0002,70.36,29.08,0.0,0.0,100.0,397.34,19.8,24.33,55.61,5992.0,119.91,25.73,1.93,3,31.230299,121.473791,balanced
2024-01-01 01:00:01.500,EV-0002,70.41,36.43,0.0,0.0,100.0,398.19,63.29,24.28,55.73,5867.0,170.41,25.18,3.17,3,31.230615,121.473924,balanced
2024-01-01 01:00:01.600,EV-0002,70.46,37.58,0.0,0.0,99.68,401.05,44.05,24.84,56.53,6118.0,144.19,24.63,3.16,3,31.230603,121.473872,balanced
2024-01-01 01:00:01.700,EV-0002,70.54,22.47,0.0,0.0,99.83,393.67,80.31,24.16,50.29,5762.0,93.84,25.36,2.48,3,31.230648,121.473908,balanced
2024-01-01 01:00:01.800,EV-0002,70.53,30.08,0.0,0.0,99.94,400.83,40.35,23.6,50.92,5819.0,121.33,26.1,1.19,3,31.230514,121.474015,balanced
2024-01-01 01:00:01.900,EV-0002,74.06,35.28,0.0,0.0,100.0,404.09,73.3,24.52,50.6,6195.0,123.3,25.34,1.68,3,31.230536,121.473917,balanced
2024-01-01 01:00:02.000,EV-0002,73.94,27.69,0.0,0.0,100.0,400.73,75.09,26.13,52.06,6186.0,98.35,25.91,1.77,3,31.230549,121.47401,balanced
2024-01-01 01:00:02.100,EV-0002,73.95,29.14,0.0,0.0,99.71,396.19,65.44,25.35,52.22,6204.0,97.59,25.33,1.57,3,31.230749,121.473907,balanced
2024-01-01 01:00:02.200,EV-0002,74.0,26.33,0.0,0.0,99.13,399.22,66.52,25.99,49.23,6084.0,121.19,25.5,2.78,3,31.230696,121.473913,balanced
2024-01-01 01:00:02.300,EV-0002,74.06,30.47,0.0,0.0,99.37,399.18,74.88,24.28,49.86,6120.0,65.0,26.17,2.36,3,31.230633,121.473878,balanced
2024-01-01 01:00:02.400,EV-0002,74.08,31.3,0.0,0.0,99.95,407.0,45.03,25.62,54.87,6202.0,107.35,26.63,1.65,3,31.230734,121.474009,balanced
2024-01-01 01:00:02.500,EV-0002,74.15,31.53,0.0,3.65,99.63,399.43,55.7,26.02,54.59,6135.0,143.99,25.78,2.12,3,31.230583,121.474073,balanced
2024-01-01 01:00:02.600,EV-0002,74.17,31.82,0.0,9.39,99.76,398.83,22.16,24.22,50.79,6239.0,153.41,26.82,2.88,3,31.230647,121.474047,balanced
2024-01-01 01:00:02.700,EV-0002,74.15,28.66,0.0,0.0,99.72,397.6,71.08,23.59,49.7,6234.0,90.53,26.59,2.08,3,31.23055,121.473919,balanced
